status	relative_path	left_size	right_size	delta_right_minus_left	left_target	right_target
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-macos.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-none-macho.swiftmodule	97344	97344	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-ios.swiftdoc	428	428	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-ios.swiftmodule	97340	97340	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-ios.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-macos.swiftdoc	428	428	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-macos.swiftmodule	97340	97340	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-macos.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-none-macho.swiftmodule	97344	97344	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv4t-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv4t-none-none-eabi.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv4t-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-none-none-eabi.swiftdoc	428	428	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-none-none-eabi.swiftmodule	94556	94556	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-none-none-eabi.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-none-none-eabi.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-none-none-eabi.swiftdoc	428	428	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-none-none-eabi.swiftmodule	94556	94556	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-none-none-eabi.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-none-none-eabi.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7m-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7m-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7m-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/i686-unknown-none-elf.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/i686-unknown-none-elf.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/i686-unknown-none-elf.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv32-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv32-none-none-eabi.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv32-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv64-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv64-none-none-eabi.swiftmodule	97344	97344	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv64-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm32-unknown-none-wasm.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm32-unknown-none-wasm.swiftmodule	94560	94560	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm32-unknown-none-wasm.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm64-unknown-none-wasm.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm64-unknown-none-wasm.swiftmodule	97344	97344	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm64-unknown-none-wasm.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-apple-macos.swiftdoc	428	428	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-apple-macos.swiftmodule	97340	97340	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-apple-macos.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-unknown-none-elf.swiftdoc	432	432	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-unknown-none-elf.swiftmodule	97344	97344	0		
different	usr/lib/swift/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-unknown-none-elf.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/aarch64-none-none-elf.swiftdoc	3965764	3965764	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/aarch64-none-none-elf.swiftmodule	19972880	19972880	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/aarch64-none-none-elf.swiftsourceinfo	3655080	3655080	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-ios.swiftdoc	3965692	3965692	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-ios.swiftmodule	19985804	19985804	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-ios.swiftsourceinfo	3655128	3655128	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-macos.swiftdoc	3965872	3965872	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-macos.swiftmodule	19984816	19984816	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-macos.swiftsourceinfo	3655460	3655460	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-none-macho.swiftdoc	3965764	3965764	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-none-macho.swiftmodule	19972880	19972880	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64-apple-none-macho.swiftsourceinfo	3655080	3655080	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-ios.swiftdoc	3965692	3965692	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-ios.swiftmodule	19986676	19986676	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-ios.swiftsourceinfo	3655128	3655128	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-macos.swiftdoc	3965872	3965872	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-macos.swiftmodule	19985688	19985688	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-macos.swiftsourceinfo	3655460	3655460	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-none-macho.swiftdoc	3965764	3965764	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-none-macho.swiftmodule	19973752	19973752	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/arm64e-apple-none-macho.swiftsourceinfo	3655080	3655080	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv4t-none-none-eabi.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv4t-none-none-eabi.swiftmodule	21277372	21277372	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv4t-none-none-eabi.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6-apple-none-macho.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6-apple-none-macho.swiftmodule	21277372	21277372	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6-apple-none-macho.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6-none-none-eabi.swiftdoc	3964792	3964792	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6-none-none-eabi.swiftmodule	21277368	21277368	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6-none-none-eabi.swiftsourceinfo	3654560	3654560	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6m-apple-none-macho.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6m-apple-none-macho.swiftmodule	21277372	21277372	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6m-apple-none-macho.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6m-none-none-eabi.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6m-none-none-eabi.swiftmodule	21277372	21277372	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv6m-none-none-eabi.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7-apple-none-macho.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7-apple-none-macho.swiftmodule	21277372	21277372	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7-apple-none-macho.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7-none-none-eabi.swiftdoc	3964792	3964792	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7-none-none-eabi.swiftmodule	21277368	21277368	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7-none-none-eabi.swiftsourceinfo	3654560	3654560	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7em-apple-none-macho.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7em-apple-none-macho.swiftmodule	21277372	21277372	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7em-apple-none-macho.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7em-none-none-eabi.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7em-none-none-eabi.swiftmodule	21277372	21277372	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7em-none-none-eabi.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7m-apple-none-macho.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7m-apple-none-macho.swiftmodule	21277372	21277372	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/armv7m-apple-none-macho.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/avr-none-none-elf.swiftdoc	3964552	3964552	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/avr-none-none-elf.swiftmodule	21486204	21486204	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/avr-none-none-elf.swiftsourceinfo	3654140	3654140	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/i686-unknown-none-elf.swiftdoc	3964844	3964844	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/i686-unknown-none-elf.swiftmodule	21273616	21273616	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/i686-unknown-none-elf.swiftsourceinfo	3654684	3654684	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/riscv32-none-none-eabi.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/riscv32-none-none-eabi.swiftmodule	21273404	21273404	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/riscv32-none-none-eabi.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/riscv64-none-none-eabi.swiftdoc	3965648	3965648	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/riscv64-none-none-eabi.swiftmodule	19971028	19971028	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/riscv64-none-none-eabi.swiftsourceinfo	3655008	3655008	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/wasm32-unknown-none-wasm.swiftdoc	3964796	3964796	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/wasm32-unknown-none-wasm.swiftmodule	21273404	21273404	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/wasm32-unknown-none-wasm.swiftsourceinfo	3654564	3654564	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/wasm64-unknown-none-wasm.swiftdoc	3965648	3965648	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/wasm64-unknown-none-wasm.swiftmodule	19971028	19971028	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/wasm64-unknown-none-wasm.swiftsourceinfo	3655008	3655008	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/x86_64-apple-macos.swiftdoc	3887952	3887952	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/x86_64-apple-macos.swiftmodule	19948236	19948236	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/x86_64-apple-macos.swiftsourceinfo	3571300	3571300	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/x86_64-unknown-none-elf.swiftdoc	3965696	3965696	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/x86_64-unknown-none-elf.swiftmodule	19971672	19971672	0		
different	usr/lib/swift/embedded/Swift.swiftmodule/x86_64-unknown-none-elf.swiftsourceinfo	3655132	3655132	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/aarch64-none-none-elf.swiftdoc	251932	251932	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/aarch64-none-none-elf.swiftmodule	854232	854232	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/aarch64-none-none-elf.swiftsourceinfo	195912	195912	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-ios.swiftdoc	251928	251928	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-ios.swiftmodule	854416	854416	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-ios.swiftsourceinfo	195908	195908	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-macos.swiftdoc	251928	251928	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-macos.swiftmodule	854228	854228	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-macos.swiftsourceinfo	195908	195908	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-none-macho.swiftdoc	251932	251932	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-none-macho.swiftmodule	854232	854232	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64-apple-none-macho.swiftsourceinfo	195912	195912	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-ios.swiftdoc	251928	251928	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-ios.swiftmodule	854416	854416	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-ios.swiftsourceinfo	195908	195908	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-macos.swiftdoc	251928	251928	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-macos.swiftmodule	854228	854228	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-macos.swiftsourceinfo	195908	195908	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-none-macho.swiftdoc	251932	251932	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-none-macho.swiftmodule	854232	854232	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/arm64e-apple-none-macho.swiftsourceinfo	195912	195912	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv4t-none-none-eabi.swiftdoc	231088	231088	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv4t-none-none-eabi.swiftmodule	790148	790148	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv4t-none-none-eabi.swiftsourceinfo	181628	181628	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv6-apple-none-macho.swiftdoc	231088	231088	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv6-apple-none-macho.swiftmodule	790148	790148	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv6-apple-none-macho.swiftsourceinfo	181628	181628	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv6-none-none-eabi.swiftdoc	231084	231084	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv6-none-none-eabi.swiftmodule	790144	790144	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv6-none-none-eabi.swiftsourceinfo	181624	181624	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv6m-apple-none-macho.swiftdoc	200300	200300	0		
different	usr/lib/swift/embedded/Synchronization.swiftmodule/armv6m-apple-none-macho.swiftmodule	698680	698680	0		
